id,date,home_team,away_team,home_goals,away_goals,status,Expected Goals (xG)_home,Expected Goals (xG)_away,Ball Possession_home,Ball Possession_away,Goal Attempts_home,Goal Attempts_away,Shots on Goal_home,Shots on Goal_away,Shots off Goal_home,Shots off Goal_away,Free Kicks_home,Free Kicks_away,Corner Kicks_home,Corner Kicks_away,Offsides_home,Offsides_away,Throw-ins_home,Throw-ins_away,Goalkeeper Saves_home,Goalkeeper Saves_away,Fouls_home,Fouls_away,Total Passes_home,Total Passes_away,Tackles_home,Tackles_away,Attacks_home,Attacks_away,Dangerous Attacks_home,Dangerous Attacks_away,Yellow Cards_home,Yellow Cards_away,Red Cards_home,Red Cards_away,Blocked Shots_home,Blocked Shots_away,Completed Passes_home,Completed Passes_away,result
KMCOpNlJ,07.01.2022 13:20,Al Batin,Al Ettifaq,0,0,,,,46%,54%,5,11,3,3,0,4,,,1,3,2,5,,,3,3,15,14,327,388,15,12,87,85,59,74,2,2,0,0,2,4,,,D
KdJpmfnq,01.01.2022 17:50,Al Ahli SC,Al Shabab,3,4,,,,49%,51%,17,13,8,8,5,3,,,5,4,6,0,,,4,5,17,14,348,358,15,13,119,111,67,60,4,2,0,0,4,2,,,A
IVc47OXc,01.01.2022 15:40,Al Fateh,Al Nassr,0,1,,,,31%,69%,4,23,2,12,2,8,,,1,9,2,0,,,11,2,11,15,241,517,20,14,61,95,55,85,2,2,1,0,0,3,,,A
bmIlnE1k,01.01.2022 13:45,Abha,Al Raed,1,0,,,,51%,49%,10,10,1,2,4,5,,,4,4,0,1,,,2,0,16,12,386,356,16,9,64,94,36,45,3,2,0,0,5,3,,,H
hAHhoYGe,01.01.2022 13:25,Al Taawon,Damac,3,0,,,,47%,53%,20,10,9,2,7,6,,,5,4,4,5,,,2,6,13,13,440,476,11,8,87,80,77,70,1,2,0,0,4,2,,,H
WY186rm4,31.12.2021 16:05,Al-Faisaly,Al Hilal,2,3,,,,33%,67%,11,12,3,5,5,5,,,0,6,3,3,,,2,1,19,16,254,514,10,9,99,118,59,72,1,3,0,0,3,2,,,A
Qe1C522A,31.12.2021 15:35,Al Ettifaq,Al Feiha,1,1,,,,69%,31%,22,6,7,1,9,3,,,7,2,4,4,,,0,6,13,13,558,253,14,17,109,96,98,49,1,1,0,0,6,2,,,D
z78a84Ii,31.12.2021 13:30,Al Hazem,Al Taee,0,1,,,,57%,43%,14,15,3,5,4,7,,,6,7,1,2,,,4,3,19,15,374,274,12,21,97,104,79,83,2,2,0,0,7,3,,,A
4n0G4MHG,31.12.2021 13:10,Al Batin,Al Ittihad,2,3,,,,36%,64%,5,21,3,9,2,7,,,5,5,0,0,,,6,1,12,15,267,484,16,17,38,44,28,36,3,1,0,0,0,5,,,A
xCtZiqYA,27.12.2021 15:50,Al Shabab,Al Taawon,3,1,,,,54%,46%,19,16,10,6,6,5,,,8,3,2,0,,,5,7,23,18,425,361,8,12,86,76,75,63,3,4,0,0,3,5,,,H
U9LDp1Qp,27.12.2021 13:20,Al Raed,Al Ahli SC,1,0,,,,38%,62%,12,5,4,1,5,3,,,3,4,2,2,,,1,3,16,20,329,546,23,16,86,101,57,78,4,2,0,0,3,1,,,H
WYuwi3mH,26.12.2021 17:45,Al Ittihad,Al Ettifaq,3,2,,,,56%,44%,14,8,7,2,6,4,,,7,5,1,1,,,0,4,11,17,431,338,19,22,95,86,60,39,4,4,0,0,1,2,,,H
dG9e9p3o,26.12.2021 15:50,Al Nassr,Al Hazem,2,1,,,,54%,46%,15,8,4,2,4,6,,,4,1,7,0,,,1,2,12,20,494,419,21,17,111,81,54,31,3,4,0,0,7,0,,,H
bLsVhPI4,26.12.2021 13:30,Al Taee,Al-Faisaly,3,1,,,,57%,43%,14,16,4,3,6,10,,,5,8,2,0,,,2,1,14,12,418,299,17,9,93,78,51,51,3,3,0,0,4,3,,,H
S0ZoksIT,25.12.2021 15:55,Al Feiha,Abha,0,0,,,,45%,55%,8,9,3,1,3,5,,,4,4,1,0,,,1,3,13,12,377,463,11,13,78,78,48,43,2,1,0,0,2,3,,,D
pxpsjN2N,25.12.2021 15:50,Al Hilal,Al Fateh,2,3,,,,78%,22%,21,8,6,6,9,1,,,8,6,0,5,,,3,4,6,13,602,165,12,13,84,69,66,27,0,4,0,0,6,1,,,A
tpmQg53b,25.12.2021 13:40,Damac,Al Batin,1,1,,,,55%,45%,7,10,0,5,2,3,,,3,0,2,2,,,4,0,13,13,488,397,18,25,84,89,43,39,3,0,0,0,5,2,,,D
8GWIxhB9,16.12.2021 13:15,Al Hilal,Al Nassr,0,2,,,,66%,34%,6,8,1,5,4,2,0,1,2,0,2,1,1,4,3,1,12,15,587,288,17,19,159,148,73,46,3,4,0,0,1,1,,,A
Qym4fNyJ,10.12.2021 15:40,Al Hilal,Al Feiha,0,0,,,,68%,32%,24,5,10,2,10,3,,,14,0,1,5,,,2,10,11,9,649,314,21,21,135,88,120,37,1,3,0,0,4,0,,,D
xEaB2KTu,10.12.2021 13:25,Al Taee,Al Nassr,2,1,,,,41%,59%,11,23,4,8,4,10,,,6,8,1,1,,,7,2,20,11,290,421,24,17,82,98,41,72,4,1,0,0,3,5,,,H
MuU1gyhI,28.11.2021 13:30,Abha,Al Hilal,1,1,,,,32%,68%,8,11,8,2,0,6,,,3,8,1,1,,,1,7,13,14,246,529,17,12,82,90,38,72,1,2,0,0,0,3,,,D
2glMfolh,27.11.2021 17:40,Al Ittihad,Al Taee,1,0,,,,52%,48%,11,6,4,1,3,2,,,5,5,2,0,,,1,3,13,18,434,387,16,18,102,85,49,52,1,3,0,0,4,3,,,H
8WlIeRYo,27.11.2021 15:25,Al Ettifaq,Al-Faisaly,1,0,,,,44%,56%,14,5,4,1,6,2,,,7,3,2,2,,,1,3,22,16,344,431,8,12,74,69,65,63,4,1,0,0,4,2,,,H
ddoEd7Ju,27.11.2021 13:00,Al Batin,Al Hazem,0,0,,,,45%,55%,12,13,2,5,6,8,,,4,5,0,3,,,5,2,9,14,312,376,17,8,80,80,73,67,0,3,0,0,4,0,,,D
U5X9iFMU,26.11.2021 17:40,Al Ahli SC,Al Nassr,1,2,,,,58%,42%,16,14,6,6,4,7,,,10,5,3,0,,,4,5,13,14,426,311,18,17,121,108,89,63,4,3,0,0,6,1,,,A
jFY5he7O,26.11.2021 15:50,Al Taawon,Al Feiha,1,1,,,,59%,41%,20,7,2,1,12,1,,,7,4,3,2,,,0,1,12,14,458,313,21,17,88,77,73,55,1,1,0,0,6,5,,,D
rkVcfHxC,25.11.2021 17:40,Al Shabab,Al Raed,3,0,,,,49%,51%,11,8,8,3,2,3,,,5,2,3,2,,,3,5,13,7,451,471,13,14,68,77,37,39,2,2,0,0,1,2,,,H
0QugecN5,25.11.2021 15:30,Al Fateh,Damac,5,5,,,,54%,46%,16,15,7,8,6,5,,,7,2,2,1,,,3,2,8,18,390,348,22,12,93,90,71,51,1,3,0,0,3,2,,,D
h0xocJhg,21.11.2021 15:40,Al Batin,Al Taawon,3,2,,,,42%,58%,11,17,5,6,4,8,,,1,4,2,1,,,4,2,17,18,317,411,10,16,128,133,57,94,3,2,0,0,2,3,,,H
E9wsbawm,21.11.2021 13:30,Abha,Al Ahli SC,2,0,,,,53%,47%,14,5,4,3,5,0,,,5,2,3,4,,,3,2,13,12,376,340,7,12,99,103,64,57,1,3,0,1,5,2,,,H
nm7pauOt,21.11.2021 13:15,Al Hazem,Al Ettifaq,0,3,,,,53%,47%,9,11,2,4,1,6,,,5,3,1,3,,,1,2,15,18,377,339,17,15,91,69,63,60,0,1,0,0,6,1,,,A
pvLI3LFP,20.11.2021 17:40,Al Nassr,Al Raed,2,2,,,,67%,33%,17,6,8,2,6,3,,,5,1,1,2,,,0,6,9,12,565,276,12,18,149,114,107,54,,,0,0,3,1,,,D
WzXzuxwP,20.11.2021 15:45,Al-Faisaly,Al Shabab,0,0,,,,41%,59%,10,20,3,8,5,7,,,4,9,1,1,,,8,3,19,14,303,428,10,8,73,102,36,70,1,3,0,0,2,5,,,D
IXSWuINI,20.11.2021 13:30,Damac,Al Feiha,1,0,,,,74%,26%,15,10,4,2,7,5,,,7,3,1,1,,,2,3,15,9,526,198,11,15,94,74,83,43,2,2,0,1,4,3,,,H
z9wStb8C,20.11.2021 13:20,Al Taee,Al Fateh,1,0,,,,55%,45%,8,4,1,2,5,2,,,2,4,3,1,,,2,0,11,16,390,305,11,15,36,47,34,34,3,3,0,0,2,0,,,H
SrzKrKw0,05.11.2021 15:55,Al Feiha,Al Hazem,1,0,,,,40%,60%,11,20,5,5,2,11,,,2,5,6,0,,,5,4,17,12,281,417,19,17,88,97,60,63,3,3,0,0,4,4,,,H
dIvOsvg6,05.11.2021 15:50,Al Shabab,Al Nassr,1,0,,,,39%,61%,12,13,1,4,8,7,,,5,11,1,0,,,4,0,10,13,281,426,14,15,58,62,48,68,2,3,0,0,3,2,,,H
6ToBpt9m,04.11.2021 17:45,Al Ittihad,Al Fateh,3,0,,,,45%,55%,19,5,10,2,6,3,,,5,3,1,1,,,2,7,16,14,281,339,19,13,92,102,68,69,0,3,1,1,3,0,,,H
lhyGq0Og,04.11.2021 17:00,Al Ettifaq,Al Taawon,1,3,,,,69%,31%,24,9,4,7,14,1,,,7,1,1,2,,,4,3,16,14,504,235,17,13,115,82,107,57,2,4,0,1,6,1,,,A
fgr7oMgs,04.11.2021 15:55,Al-Faisaly,Abha,1,0,,,,41%,59%,14,16,4,3,6,5,,,4,7,1,1,,,3,3,18,13,305,420,17,8,73,80,54,66,2,3,0,0,4,8,,,H
xEeuj2oQ,04.11.2021 15:50,Al Hilal,Damac,2,0,,,,62%,38%,12,13,5,5,5,4,,,4,4,4,5,,,5,3,14,3,623,368,18,16,116,103,70,56,3,0,0,0,2,4,,,H
bNdyirWJ,03.11.2021 17:45,Al Ahli SC,Al Batin,1,0,,,,66%,34%,16,10,5,3,7,6,,,6,4,0,0,,,3,4,9,7,610,309,17,14,92,61,66,37,2,1,0,0,4,1,,,H
M5DhSbgJ,03.11.2021 16:00,Al Raed,Al Taee,4,0,,,,50%,50%,13,12,6,5,5,5,,,3,7,3,0,,,5,2,17,7,388,371,13,13,73,99,53,68,0,1,0,0,2,2,,,H
rFElTvvD,30.10.2021 18:50,Al Feiha,Al Nassr,1,1,,,,43%,57%,20,11,9,5,7,5,,,4,3,5,0,,,4,8,6,11,387,512,14,22,129,115,106,64,2,1,0,0,4,1,,,D
lhFpUKO6,30.10.2021 17:05,Al Taawon,Abha,2,0,,,,58%,42%,9,13,4,1,4,10,,,2,3,1,0,,,1,2,20,14,553,388,13,7,101,78,37,29,3,3,0,0,1,2,,,H
zkBtV090,30.10.2021 16:40,Al Ettifaq,Damac,0,1,,,,57%,43%,15,13,4,5,8,7,,,2,4,2,0,,,4,4,12,14,419,316,9,13,51,47,29,32,1,1,0,1,3,1,,,A
hQLyWtff,29.10.2021 18:50,Al Ahli SC,Al Hilal,1,1,,,,42%,58%,13,10,4,6,6,3,,,3,8,4,0,,,5,3,12,11,311,439,15,10,88,86,46,49,3,4,0,0,3,1,,,D
EZMXWMvl,29.10.2021 17:05,Al Raed,Al Batin,1,0,,,,67%,33%,13,3,5,0,8,1,,,5,3,2,1,,,0,4,13,13,569,281,19,9,93,89,72,44,2,2,0,0,0,2,,,H
Uq00kVfF,28.10.2021 18:50,Al Shabab,Al Taee,3,0,,,,56%,44%,16,13,6,2,9,8,,,4,2,9,2,,,2,3,19,12,496,385,12,9,97,87,54,37,0,2,0,0,1,3,,,H
nLAejBu9,28.10.2021 17:05,Al Hazem,Al Ittihad,0,1,,,,49%,51%,11,7,2,3,7,4,,,4,1,0,7,,,2,2,17,13,365,377,16,24,113,103,76,55,5,4,0,0,2,0,,,A
YH6iiiQ2,24.10.2021 17:00,Al Nassr,Al Ettifaq,0,1,,,,66%,34%,20,9,5,5,10,4,,,6,3,0,2,,,4,5,5,15,565,294,20,22,70,47,45,18,5,4,0,0,5,0,,,A
KEI9S7m2,23.10.2021 19:00,Al Hilal,Al Raed,3,2,,,,73%,27%,11,9,6,3,4,4,,,3,3,6,3,,,1,3,15,8,697,243,11,18,30,17,25,10,2,1,0,0,1,2,,,H
tOJ5TmYe,23.10.2021 17:20,Abha,Al Fateh,3,1,,,,32%,68%,11,14,5,5,5,4,,,2,9,0,0,,,4,2,11,5,212,459,19,11,50,90,22,59,2,1,0,0,1,5,,,H
OnP0UTIk,22.10.2021 19:00,Al Ittihad,Al Shabab,0,2,,,,44%,56%,14,12,3,5,8,6,,,4,3,3,2,,,3,3,9,8,369,476,16,13,95,103,70,56,4,2,1,0,3,1,,,A
pdQdV93q,22.10.2021 17:20,Damac,Al Hazem,1,0,,,,62%,38%,6,10,3,1,3,7,,,1,2,6,0,,,1,2,7,15,446,271,24,10,95,89,68,45,1,4,0,0,0,2,,,H
SGwVZkeS,22.10.2021 17:05,Al-Faisaly,Al Taawon,2,2,,,,58%,42%,11,12,3,4,8,7,,,5,5,0,1,,,2,1,13,13,454,325,14,17,88,76,55,38,1,2,0,0,0,1,,,D
UVKRzWuM,21.10.2021 19:00,Al Taee,Al Ahli SC,1,2,,,,44%,56%,10,9,1,4,6,5,,,5,6,2,3,,,2,0,13,16,368,483,9,16,100,107,53,58,2,2,0,0,3,0,,,A
n7VMyCQF,21.10.2021 16:55,Al Batin,Al Feiha,2,0,,,,50%,50%,11,15,6,5,5,8,,,3,4,0,2,,,5,4,16,12,425,423,15,12,104,118,56,73,4,1,0,0,0,2,,,H
vsSEwYe3,17.10.2021 17:25,Damac,Al Ittihad,1,1,,,,50%,50%,16,12,6,3,7,6,,,4,4,0,1,,,2,5,11,10,434,441,17,7,81,84,56,46,2,0,0,0,3,3,367,371,D
0jTAvEtc,17.10.2021 17:15,Al Hazem,Al-Faisaly,0,0,,,,42%,58%,12,15,3,3,5,6,,,0,5,1,3,,,3,3,14,7,307,440,12,15,74,89,74,79,2,3,0,0,4,6,237,378,D
bokSFU3d,17.10.2021 16:50,Al Fateh,Al Taawon,3,0,,,,47%,53%,13,10,7,1,3,9,,,3,3,0,2,,,1,4,25,9,352,394,16,21,64,60,35,26,2,2,0,0,3,0,268,303,H
proOGAlj,16.10.2021 19:10,Al Ahli SC,Al Ettifaq,4,0,,,,44%,56%,15,14,8,5,4,6,,,4,2,1,1,,,5,4,14,11,341,435,12,11,84,107,36,58,1,2,0,0,3,3,270,372,H
jLoKHjZq,16.10.2021 17:20,Al Taee,Abha,0,1,,,,56%,44%,12,10,1,3,10,6,,,7,3,0,0,,,2,1,21,17,396,316,17,11,,,,,2,4,0,0,1,1,339,247,A
lCahMWQS,16.10.2021 17:05,Al Feiha,Al Raed,1,0,,,,33%,67%,5,18,1,4,4,6,,,1,10,5,1,,,4,0,19,17,245,476,14,9,80,105,38,67,1,0,0,0,0,8,169,399,H
80reNCBM,16.10.2021 17:00,Al Batin,Al Shabab,0,3,,,,47%,53%,8,15,5,9,1,3,,,8,2,2,2,,,6,5,14,12,415,500,11,20,77,83,46,49,2,1,0,0,2,3,351,435,A
vLjvRfCc,02.10.2021 17:30,Al Taawon,Al Taee,1,2,,,,63%,37%,19,8,4,3,9,3,,,7,8,0,1,,,1,3,13,20,495,291,14,9,122,100,71,45,2,4,0,0,6,2,,,A
0UizSzci,01.10.2021 19:20,Al Ittihad,Al Ahli SC,2,0,,,,45%,55%,11,16,9,5,2,7,,,4,5,0,0,,,5,7,14,12,325,385,4,13,68,83,45,53,4,3,0,0,0,4,,,H
CEbh3iKj,01.10.2021 17:25,Al-Faisaly,Al Batin,2,2,,,,61%,39%,18,9,7,7,8,1,,,5,4,2,1,,,5,5,15,11,415,267,12,14,116,93,68,42,2,4,0,0,3,1,,,D
U9qiOhdG,01.10.2021 17:20,Al Shabab,Al Feiha,2,1,,,,61%,39%,15,10,6,3,5,4,,,5,3,2,0,,,2,4,12,24,501,312,18,11,138,98,57,56,1,2,0,0,4,3,,,H
YNal4X4p,30.09.2021 19:20,Al Ettifaq,Al Fateh,0,0,,,,53%,47%,12,19,4,3,7,10,,,0,5,6,2,,,3,4,8,18,340,299,14,13,115,120,79,96,0,3,0,0,1,6,,,D
zmpmPYtA,30.09.2021 19:20,Al Hazem,Al Hilal,1,1,,,,34%,66%,5,14,1,4,3,7,,,3,7,0,4,,,3,0,10,10,290,539,22,17,84,109,55,90,4,2,0,0,1,3,,,D
MqtqQER3,30.09.2021 17:35,Abha,Al Nassr,1,3,,,,41%,59%,8,20,3,8,2,7,,,2,5,1,2,,,5,2,10,14,275,399,6,13,74,104,33,69,3,4,2,0,3,5,,,A
StNL8DdT,30.09.2021 17:30,Al Raed,Damac,0,2,,,,56%,44%,19,11,8,4,7,7,,,4,4,0,1,,,2,8,15,14,395,303,19,19,112,97,55,38,2,2,0,0,4,0,,,A
G6JH9gsN,25.09.2021 19:25,Al Raed,Al-Faisaly,1,1,,,,58%,42%,9,4,2,2,1,2,,,5,4,1,3,,,1,1,16,22,395,298,15,14,133,87,87,44,1,6,0,0,6,0,,,D
MqKDAZRG,25.09.2021 17:15,Al Fateh,Al Hazem,0,1,,,,67%,33%,10,9,1,3,5,2,,,9,2,1,3,,,2,1,10,18,435,218,19,15,164,101,125,60,0,1,0,0,4,4,,,A
rgL9BFCA,24.09.2021 19:25,Al Ittihad,Al Taawon,1,1,,,,49%,51%,14,13,4,3,7,9,,,2,3,3,0,,,2,3,15,22,358,376,22,19,40,46,45,39,2,5,0,0,3,1,,,D
QHQ4Cec4,24.09.2021 17:40,Abha,Damac,1,3,,,,59%,41%,14,9,6,5,4,4,,,10,3,0,1,,,2,5,12,9,438,312,10,15,111,98,75,42,2,4,0,0,4,0,,,A
nRR0Dyrb,23.09.2021 19:25,Al Shabab,Al Hilal,2,2,,,,41%,59%,12,11,5,4,5,5,,,4,5,2,0,,,2,3,17,21,330,457,19,17,85,104,50,76,1,4,0,0,2,2,,,D
h4SdEHSi,23.09.2021 17:45,Al Taee,Al Ettifaq,4,2,,,,42%,58%,12,14,5,5,4,6,,,5,5,2,2,,,3,1,12,13,316,433,11,14,109,112,51,59,,,0,0,3,3,,,H
v1OhFcDo,23.09.2021 17:30,Al Feiha,Al Ahli SC,2,0,,,,39%,61%,10,9,6,2,3,4,,,3,7,3,0,,,2,4,10,17,328,502,7,15,70,68,33,52,1,1,0,0,1,3,,,H
xdpAjEzo,23.09.2021 17:25,Al Nassr,Al Batin,1,0,,,,70%,30%,14,9,5,2,3,5,,,7,2,0,2,,,2,4,18,15,569,239,19,16,69,57,74,52,3,2,0,0,6,2,,,H
zmbrefST,18.09.2021 19:30,Al Nassr,Al Ittihad,1,3,,,,64%,36%,24,12,6,5,11,4,,,12,2,0,3,,,2,5,12,15,440,258,11,17,103,67,88,35,2,4,1,0,7,3,,,A
tCqudzDN,18.09.2021 17:45,Al Hazem,Abha,2,0,,,,37%,63%,13,17,2,3,6,9,,,6,8,0,3,,,3,1,14,5,263,448,8,13,89,108,52,73,6,1,0,0,5,5,,,H
2LpycGcH,18.09.2021 17:30,Al Hilal,Al Ettifaq,3,2,,,,51%,49%,15,11,5,4,6,3,,,10,7,4,2,,,2,2,6,6,386,374,12,16,100,81,69,45,2,1,0,0,4,4,,,H
KdeWcdrB,17.09.2021 19:30,Al Ahli SC,Al Fateh,1,1,,,,60%,40%,7,6,1,2,4,3,,,6,1,0,2,,,1,0,17,12,473,316,14,14,82,83,55,37,1,2,0,0,2,1,,,D
CWiOaIDb,17.09.2021 17:45,Al Taawon,Al Raed,3,5,,,,61%,39%,10,15,4,9,3,4,,,3,3,2,3,,,4,1,21,12,435,271,16,11,105,100,48,64,3,4,0,0,3,2,,,A
6giSbxT4,17.09.2021 17:45,Damac,Al Shabab,1,1,,,,46%,54%,13,14,5,5,6,6,,,4,1,2,4,,,4,4,12,10,350,429,15,11,62,69,45,46,2,0,1,0,2,3,,,D
YugK0bbh,16.09.2021 19:30,Al-Faisaly,Al Feiha,2,1,,,,55%,45%,9,19,2,9,4,8,,,1,4,2,3,,,8,1,24,8,524,415,18,12,98,108,35,65,2,2,1,0,3,2,,,H
G4bF1vqn,16.09.2021 17:35,Al Batin,Al Taee,0,0,,,,55%,45%,12,6,2,0,7,3,,,5,5,0,2,,,0,2,10,21,368,311,11,11,105,90,56,51,1,4,0,0,3,3,,,D
E1q0e3MC,12.09.2021 19:35,Al Shabab,Al Hazem,2,0,,,,37%,63%,7,15,4,2,2,8,,,2,7,6,0,,,2,2,13,16,247,432,25,8,56,68,26,38,0,2,1,0,1,5,,,H
Wxfedq76,12.09.2021 17:50,Al Taawon,Al Ahli SC,1,1,,,,52%,48%,19,15,8,5,8,7,,,7,7,0,1,,,4,7,8,6,467,432,18,15,96,78,65,59,1,3,0,0,3,3,,,D
2c2v0R7s,12.09.2021 17:40,Al Batin,Al Fateh,0,2,,,,66%,34%,6,10,2,3,1,4,,,4,1,1,0,,,1,2,18,15,464,235,13,21,100,84,71,54,4,2,0,0,3,3,,,A
hneicPi0,12.09.2021 17:30,Al Ettifaq,Al Raed,2,2,,,,67%,33%,10,4,3,2,5,2,,,4,0,0,1,,,0,1,15,14,469,228,11,11,89,83,45,27,2,2,0,0,2,0,,,D
OCjmb5xf,11.09.2021 19:35,Al Ittihad,Abha,6,1,,,,47%,53%,19,11,11,5,2,3,,,3,5,2,2,,,4,5,13,13,337,379,10,10,31,42,26,33,2,0,0,0,6,3,,,H
pMiqaoNm,11.09.2021 17:50,Damac,Al-Faisaly,2,0,,,,33%,67%,9,12,5,5,4,5,,,2,4,0,2,,,5,3,12,21,229,473,18,10,105,139,51,95,0,2,0,0,0,2,,,H
QyBC47aQ,27.08.2021 19:45,Al Hilal,Al Batin,0,0,,,,71%,29%,24,3,5,1,15,2,,,10,0,0,1,,,1,5,12,12,593,255,15,14,123,83,104,17,2,3,0,0,4,0,,,D
WEB85mpK,27.08.2021 18:15,Al Taee,Al Feiha,1,3,,,,63%,37%,12,8,6,3,3,4,,,7,3,0,2,,,0,5,16,13,487,286,9,15,102,80,51,27,1,3,0,0,3,1,,,A
hOC46TUD,27.08.2021 18:00,Al-Faisaly,Al Ittihad,1,2,,,,60%,40%,18,13,3,7,9,3,,,7,4,2,1,,,5,2,13,11,502,346,13,13,92,81,81,51,5,4,0,0,6,3,,,A
hW6TsphD,26.08.2021 19:45,Al Nassr,Al Taawon,3,1,,,,59%,41%,16,7,6,4,6,2,,,10,3,1,3,,,3,3,17,16,365,263,13,20,88,79,71,43,4,3,0,1,4,1,,,H
Eu8PrQx7,26.08.2021 18:05,Abha,Al Ettifaq,1,1,,,,57%,43%,8,8,5,1,3,6,,,9,3,1,4,,,0,4,11,18,373,289,5,13,62,65,37,42,0,2,0,0,0,1,,,D
KI8Lq6N0,26.08.2021 17:45,Al Fateh,Al Shabab,2,0,,,,57%,43%,17,3,4,0,7,2,,,5,4,6,0,,,0,2,20,7,409,310,15,15,95,56,85,33,2,5,0,2,6,1,,,H
6F4Hpn8f,25.08.2021 19:45,Al Ahli SC,Damac,1,1,,,,66%,34%,22,4,8,2,9,2,,,9,3,1,1,,,1,7,16,10,528,276,11,13,91,85,82,53,1,2,0,0,5,0,,,D
OjFCoShl,25.08.2021 18:05,Al Raed,Al Hazem,2,0,,,,44%,56%,7,12,2,4,4,4,,,2,7,4,0,,,4,1,11,8,342,416,21,12,94,106,57,83,2,4,0,0,1,4,,,H
p0G8n8wr,21.08.2021 19:50,Al Shabab,Al Ettifaq,3,3,,,,48%,52%,15,11,4,6,10,1,,,3,4,4,6,,,3,1,11,23,373,392,14,22,67,71,36,40,0,2,1,0,1,4,,,D
h8OtilVQ,21.08.2021 17:50,Al Fateh,Al Feiha,1,1,,,,60%,40%,22,8,10,2,6,4,,,8,2,1,4,,,1,9,20,15,381,258,9,14,104,70,87,44,3,2,0,0,6,2,,,D
EHPxhUFK,20.08.2021 19:50,Al Taawon,Al Hilal,1,2,,,,33%,67%,8,11,2,2,3,6,,,1,7,2,1,,,0,1,15,17,249,487,15,7,68,109,48,82,6,3,0,0,3,3,,,A
WhzYhA0E,20.08.2021 18:10,Damac,Al Taee,1,0,,,,46%,54%,8,11,3,3,4,5,,,7,8,1,1,,,3,2,11,11,330,389,20,15,73,75,18,21,1,1,0,0,1,3,,,H
Y7HUgjo8,20.08.2021 18:05,Al Batin,Abha,2,1,,,,38%,62%,9,14,3,3,4,8,,,2,4,1,2,,,2,1,18,21,264,429,19,15,89,106,47,70,3,5,0,0,2,3,,,H
K4TnV687,19.08.2021 19:50,Al-Faisaly,Al Nassr,2,1,,,,49%,51%,10,7,3,2,3,3,,,7,4,4,0,,,1,1,15,11,412,426,9,14,105,94,54,49,2,0,0,0,4,2,,,H
tEUrWng1,19.08.2021 18:10,Al Hazem,Al Ahli SC,2,2,,,,32%,68%,9,13,4,3,3,4,,,3,7,0,2,,,1,2,14,10,246,514,12,11,76,97,48,70,1,3,0,0,2,6,,,D
OxzvXSwe,16.08.2021 19:50,Al Ittihad,Al Raed,3,0,,,,51%,49%,9,14,4,3,5,9,,,2,3,5,0,,,3,1,6,10,408,380,16,26,80,99,40,74,,,0,0,0,2,,,H
tf87tMGD,14.08.2021 19:55,Al Hilal,Al Taee,1,0,,,,76%,24%,19,6,6,0,6,4,,,6,0,1,1,,,0,5,14,12,590,192,17,19,104,71,86,28,2,2,0,0,7,2,,,H
2393s217,14.08.2021 17:55,Al Ettifaq,Al Batin,2,1,,,,47%,53%,10,14,4,3,4,8,,,0,10,1,0,,,2,2,15,8,334,353,16,17,67,61,35,44,0,3,0,0,2,3,,,H
KvKbrrn1,13.08.2021 19:55,Al Ahli SC,Al-Faisaly,1,1,,,,47%,53%,8,5,1,2,4,2,,,6,0,1,2,,,1,0,13,21,414,478,13,15,89,78,30,37,3,3,0,0,3,1,,,D
6yGfqOWf,13.08.2021 18:05,Al Nassr,Damac,4,1,,,,55%,45%,15,9,6,1,7,5,,,4,3,0,2,,,0,2,17,12,422,340,10,11,75,89,59,54,1,2,0,0,2,3,,,H
CEGjp4Hl,12.08.2021 19:55,Al Hazem,Al Taawon,3,3,,,,52%,48%,9,10,4,4,2,1,,,4,3,0,5,,,1,1,11,13,355,313,6,22,123,102,64,80,1,3,0,0,3,5,,,D
YNHnop2r,12.08.2021 18:20,Al Raed,Al Fateh,1,0,,,,35%,65%,5,10,1,4,2,5,,,5,9,4,2,,,4,0,15,13,229,430,23,17,68,80,53,76,3,1,0,0,2,1,,,H
fwxQ2CXF,12.08.2021 18:15,Abha,Al Shabab,2,1,,,,41%,59%,12,9,4,3,7,3,,,3,3,1,2,,,2,2,17,13,331,493,12,10,75,83,11,12,3,1,0,0,1,3,,,H
GnwM3hI9,11.08.2021 18:15,Al Feiha,Al Ittihad,1,0,,,,32%,68%,7,13,6,3,0,7,,,2,7,0,1,,,3,5,24,6,277,563,11,15,68,92,38,77,3,0,0,0,1,3,,,H
