id,date,home_team,away_team,home_goals,away_goals,Ball Possession_home,Ball Possession_away,Goal Attempts_home,Goal Attempts_away,Shots on Goal_home,Shots on Goal_away,Shots off Goal_home,Shots off Goal_away,Corner Kicks_home,Corner Kicks_away,Offsides_home,Offsides_away,Goalkeeper Saves_home,Goalkeeper Saves_away,Yellow Cards_home,Yellow Cards_away,Total Passes_home,Total Passes_away,Completed Passes_home,Completed Passes_away,Attacks_home,Attacks_away,Dangerous Attacks_home,Dangerous Attacks_away,Free Kicks_home,Free Kicks_away,Throw-ins_home,Throw-ins_away,Fouls_home,Fouls_away,Red Cards_home,Red Cards_away,Goal Kicks_home,Goal Kicks_away,Blocked Shots_home,Blocked Shots_away,result,Tackles_home,Tackles_away,Crosses Completed_home,Crosses Completed_away,Interceptions_home,Interceptions_away
fagbUcHQ,19.01.2023 18:00,Pyramids,Pharco,3,0,56%,44%,15.0,8.0,7.0,1.0,5.0,2.0,10.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,517.0,406.0,440.0,332.0,91.0,87.0,59.0,34.0,10.0,20.0,22.0,14.0,17.0,9.0,0,1,,,3.0,5.0,H,14.0,21.0,,,,
Cz4gVw2K,19.01.2023 15:45,National Bank Egypt,Al Ittihad,2,3,49%,51%,8.0,18.0,2.0,5.0,5.0,8.0,5.0,7.0,3.0,3.0,2.0,0.0,2.0,0.0,408.0,419.0,290.0,309.0,115.0,114.0,49.0,65.0,8.0,15.0,22.0,24.0,14.0,7.0,0,0,,,1.0,5.0,A,18.0,10.0,,,,
Yq5kWJnE,19.01.2023 13:45,Arab Contractors,Aswan SC,1,0,32%,68%,10.0,13.0,5.0,4.0,1.0,6.0,3.0,8.0,2.0,0.0,4.0,4.0,2.0,0.0,248.0,540.0,159.0,426.0,91.0,112.0,45.0,61.0,7.0,22.0,22.0,22.0,18.0,9.0,0,0,,,4.0,3.0,H,23.0,24.0,,,,
pUB77zAD,18.01.2023 18:00,Enppi,Future FC,2,3,43%,57%,9.0,9.0,5.0,4.0,2.0,2.0,3.0,5.0,0.0,5.0,1.0,3.0,3.0,2.0,345.0,467.0,262.0,368.0,101.0,89.0,52.0,40.0,13.0,16.0,19.0,23.0,17.0,10.0,0,0,,,2.0,3.0,A,10.0,16.0,,,,
6wD38Gf7,18.01.2023 16:00,El Gaish,El Ismaily,1,1,57%,43%,5.0,7.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,4.0,2.0,1.0,2.0,506.0,369.0,390.0,257.0,122.0,118.0,41.0,52.0,16.0,15.0,31.0,21.0,12.0,17.0,0,0,,,1.0,1.0,D,11.0,14.0,,,,
OENb9du1,18.01.2023 13:45,Haras El Hodood,El Daklyeh,0,1,44%,56%,7.0,14.0,3.0,1.0,3.0,11.0,2.0,8.0,3.0,3.0,0.0,3.0,0.0,2.0,362.0,459.0,257.0,342.0,106.0,122.0,36.0,71.0,15.0,16.0,19.0,20.0,13.0,11.0,0,0,,,1.0,2.0,A,17.0,20.0,,,,
CvKfAxQf,13.01.2023 18:00,El Ismaily,Arab Contractors,1,3,59%,41%,12.0,9.0,1.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,450.0,318.0,343.0,207.0,117.0,99.0,77.0,47.0,14.0,10.0,25.0,26.0,11.0,15.0,0,0,,,8.0,5.0,A,14.0,22.0,,,,
IHKjBIAl,13.01.2023 16:00,Pharco,Ceramica Cleopatra,1,1,46%,54%,7.0,13.0,3.0,5.0,1.0,5.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,390.0,441.0,272.0,322.0,102.0,130.0,37.0,86.0,15.0,17.0,15.0,34.0,14.0,12.0,0,0,,,3.0,3.0,D,28.0,19.0,,,,
vRLnCber,13.01.2023 13:45,Aswan SC,Haras El Hodood,1,1,67%,33%,13.0,12.0,4.0,4.0,2.0,5.0,6.0,5.0,1.0,0.0,3.0,3.0,2.0,1.0,508.0,255.0,389.0,152.0,128.0,98.0,60.0,51.0,7.0,13.0,28.0,27.0,13.0,8.0,0,0,,,7.0,3.0,D,16.0,17.0,,,,
bXwKGvmR,12.01.2023 18:00,Al Ahly,Al Masry,0,0,66%,34%,16.0,4.0,3.0,3.0,7.0,1.0,9.0,5.0,1.0,4.0,3.0,3.0,1.0,2.0,557.0,291.0,459.0,205.0,112.0,92.0,66.0,40.0,17.0,11.0,29.0,15.0,10.0,17.0,0,0,,,6.0,0.0,D,14.0,16.0,,,,
KtuGHKXK,12.01.2023 16:00,Ghazl El Mahallah,Enppi,1,0,48%,52%,5.0,11.0,4.0,1.0,1.0,5.0,2.0,8.0,7.0,2.0,1.0,3.0,4.0,5.0,367.0,385.0,244.0,278.0,89.0,133.0,36.0,76.0,14.0,24.0,21.0,28.0,14.0,12.0,0,0,,,0.0,5.0,H,15.0,16.0,,,,
QJuCI0IE,11.01.2023 18:00,Al Ittihad,Zamalek,0,0,40%,60%,11.0,10.0,3.0,4.0,4.0,4.0,2.0,5.0,1.0,1.0,4.0,3.0,2.0,0.0,367.0,546.0,267.0,452.0,109.0,159.0,42.0,72.0,8.0,17.0,32.0,33.0,18.0,7.0,0,0,,,4.0,2.0,D,17.0,19.0,,,,
CGy8Jt38,11.01.2023 18:00,Future FC,Pyramids,1,1,34%,66%,6.0,18.0,4.0,5.0,2.0,7.0,0.0,9.0,1.0,1.0,4.0,3.0,2.0,5.0,293.0,542.0,195.0,439.0,75.0,96.0,28.0,67.0,12.0,8.0,16.0,22.0,8.0,13.0,0,1,,,0.0,6.0,D,16.0,13.0,,,,
WKbLewB1,11.01.2023 13:45,El Daklyeh,National Bank Egypt,3,3,43%,57%,11.0,11.0,7.0,4.0,2.0,5.0,1.0,6.0,3.0,2.0,1.0,4.0,2.0,1.0,350.0,463.0,198.0,286.0,111.0,130.0,35.0,79.0,15.0,8.0,25.0,40.0,7.0,13.0,0,0,,,2.0,2.0,D,29.0,21.0,,,,
ABcPfcQ7,11.01.2023 13:45,Smouha,El Gaish,2,1,43%,57%,4.0,6.0,2.0,1.0,0.0,4.0,7.0,6.0,0.0,5.0,0.0,0.0,2.0,1.0,328.0,426.0,227.0,308.0,79.0,93.0,40.0,48.0,19.0,11.0,23.0,25.0,14.0,15.0,0,0,,,2.0,1.0,H,15.0,24.0,,,,
OfaHdJee,08.01.2023 18:00,El Gaish,Arab Contractors,1,2,67%,33%,13.0,10.0,5.0,4.0,7.0,6.0,10.0,3.0,2.0,2.0,2.0,4.0,4.0,0.0,533.0,262.0,427.0,158.0,152.0,102.0,60.0,32.0,11.0,11.0,19.0,19.0,11.0,10.0,0,0,,,1.0,0.0,A,7.0,18.0,,,,
p40Dcatk,08.01.2023 18:00,Smouha,Pharco,0,2,54%,46%,13.0,7.0,3.0,2.0,3.0,4.0,6.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,402.0,362.0,297.0,237.0,104.0,92.0,69.0,45.0,15.0,13.0,22.0,25.0,13.0,14.0,0,1,,,7.0,1.0,A,17.0,14.0,,,,
QJJt3LIR,08.01.2023 13:45,Haras El Hodood,El Ismaily,2,0,34%,66%,11.0,11.0,6.0,2.0,3.0,6.0,1.0,14.0,0.0,1.0,2.0,4.0,1.0,1.0,301.0,541.0,203.0,448.0,90.0,130.0,35.0,84.0,11.0,4.0,16.0,19.0,9.0,11.0,0,0,,,2.0,3.0,H,16.0,18.0,,,,
2uB8buRr,08.01.2023 13:45,National Bank Egypt,Aswan SC,0,0,55%,45%,8.0,4.0,1.0,0.0,4.0,2.0,4.0,4.0,1.0,3.0,0.0,1.0,3.0,2.0,486.0,402.0,328.0,262.0,148.0,123.0,66.0,56.0,12.0,7.0,40.0,38.0,9.0,9.0,0,0,,,3.0,2.0,D,32.0,24.0,,,,
h6LY4slF,07.01.2023 18:00,Al Masry,Al Ittihad,2,1,44%,56%,11.0,7.0,6.0,1.0,4.0,4.0,4.0,9.0,4.0,5.0,0.0,4.0,3.0,1.0,340.0,406.0,250.0,308.0,102.0,116.0,45.0,65.0,14.0,22.0,18.0,23.0,19.0,11.0,0,0,,,1.0,2.0,H,11.0,18.0,,,,
WdKx413L,07.01.2023 18:00,Ceramica Cleopatra,Future FC,2,3,45%,55%,9.0,9.0,2.0,6.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,4.0,338.0,414.0,266.0,335.0,109.0,92.0,52.0,43.0,11.0,11.0,20.0,18.0,12.0,12.0,0,0,,,3.0,2.0,A,21.0,16.0,,,,
zVQT5NY8,07.01.2023 13:45,Pyramids,Ghazl El Mahallah,4,0,59%,41%,26.0,7.0,10.0,2.0,12.0,5.0,6.0,2.0,0.0,0.0,2.0,6.0,1.0,1.0,597.0,418.0,528.0,347.0,141.0,83.0,64.0,29.0,3.0,4.0,20.0,11.0,7.0,5.0,0,0,,,4.0,0.0,H,14.0,16.0,,,,
dvSP63J2,05.01.2023 18:00,Zamalek,El Daklyeh,1,1,66%,34%,20.0,9.0,6.0,4.0,11.0,4.0,7.0,2.0,1.0,2.0,3.0,5.0,1.0,5.0,585.0,316.0,505.0,230.0,144.0,89.0,82.0,28.0,26.0,7.0,17.0,17.0,7.0,21.0,0,0,,,3.0,1.0,D,14.0,17.0,,,,
ryvrrKt2,05.01.2023 16:00,Enppi,Al Ahly,0,2,40%,60%,13.0,15.0,2.0,4.0,6.0,8.0,5.0,9.0,0.0,4.0,2.0,2.0,1.0,1.0,361.0,543.0,263.0,449.0,104.0,114.0,55.0,66.0,15.0,9.0,20.0,24.0,10.0,14.0,0,0,,,5.0,3.0,A,18.0,25.0,,,,
pjLvq0Re,04.01.2023 16:00,Pharco,El Gaish,1,1,58%,42%,10.0,9.0,3.0,3.0,4.0,4.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,496.0,357.0,412.0,263.0,123.0,96.0,57.0,51.0,10.0,18.0,34.0,20.0,16.0,10.0,0,0,,,3.0,2.0,D,11.0,25.0,,,,
2RVZqtCk,03.01.2023 19:00,Future FC,Smouha,1,1,69%,31%,8.0,9.0,1.0,3.0,7.0,6.0,5.0,5.0,2.0,1.0,2.0,0.0,2.0,3.0,567.0,253.0,448.0,134.0,132.0,112.0,65.0,51.0,18.0,11.0,19.0,26.0,9.0,18.0,0,0,,,0.0,0.0,D,35.0,20.0,,,,
Wru4k2lS,03.01.2023 18:00,El Ismaily,National Bank Egypt,0,0,48%,52%,8.0,8.0,0.0,3.0,7.0,4.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,2.0,415.0,461.0,285.0,333.0,108.0,116.0,58.0,58.0,14.0,14.0,26.0,30.0,9.0,13.0,0,0,,,1.0,1.0,D,16.0,21.0,,,,
OzXVpMdq,03.01.2023 13:45,Arab Contractors,Haras El Hodood,3,2,52%,48%,18.0,7.0,11.0,5.0,3.0,1.0,5.0,3.0,5.0,0.0,3.0,8.0,4.0,3.0,376.0,352.0,290.0,251.0,128.0,129.0,98.0,67.0,15.0,17.0,19.0,16.0,14.0,24.0,1,0,,,4.0,1.0,H,14.0,20.0,,,,
hht0jrZL,03.01.2023 13:45,Ghazl El Mahallah,Ceramica Cleopatra,0,3,58%,42%,11.0,11.0,2.0,4.0,7.0,6.0,5.0,7.0,3.0,0.0,1.0,2.0,2.0,2.0,429.0,302.0,332.0,208.0,107.0,75.0,63.0,59.0,14.0,15.0,20.0,23.0,14.0,16.0,0,0,,,2.0,1.0,A,26.0,19.0,,,,
ATjeiOJF,02.01.2023 18:00,Al Ahly,Pyramids,3,0,39%,61%,14.0,10.0,3.0,1.0,7.0,7.0,4.0,9.0,2.0,4.0,1.0,0.0,0.0,1.0,408.0,621.0,313.0,516.0,104.0,137.0,46.0,70.0,13.0,15.0,13.0,23.0,15.0,10.0,0,0,,,4.0,2.0,H,17.0,11.0,,,,
dQnih449,02.01.2023 16:00,Al Ittihad,Enppi,1,2,61%,39%,7.0,8.0,2.0,3.0,3.0,4.0,4.0,10.0,5.0,2.0,1.0,1.0,,,489.0,299.0,372.0,180.0,114.0,88.0,71.0,69.0,19.0,18.0,24.0,19.0,12.0,20.0,0,0,,,2.0,1.0,A,16.0,18.0,,,,
OClqfQZd,02.01.2023 13:45,Aswan SC,Zamalek,2,1,38%,62%,13.0,15.0,3.0,5.0,7.0,6.0,4.0,13.0,3.0,1.0,4.0,1.0,2.0,2.0,295.0,446.0,186.0,327.0,99.0,115.0,41.0,81.0,6.0,16.0,24.0,34.0,13.0,7.0,0,0,,,3.0,4.0,H,22.0,23.0,,,,
23mmgpk3,02.01.2023 13:45,El Daklyeh,Al Masry,0,1,50%,50%,8.0,5.0,1.0,1.0,4.0,3.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,401.0,403.0,294.0,316.0,125.0,115.0,47.0,50.0,18.0,14.0,22.0,15.0,18.0,14.0,0,0,,,3.0,1.0,A,12.0,14.0,,,,
OKr8Vtcd,30.12.2022 18:00,National Bank Egypt,Arab Contractors,2,1,52%,48%,8.0,17.0,4.0,5.0,3.0,9.0,1.0,8.0,0.0,0.0,4.0,2.0,2.0,3.0,315.0,274.0,203.0,164.0,102.0,127.0,53.0,54.0,17.0,11.0,28.0,30.0,14.0,20.0,0,0,,,1.0,3.0,H,10.0,19.0,,,,
pUq4WMsj,30.12.2022 16:00,Smouha,Ghazl El Mahallah,0,0,45%,55%,20.0,7.0,4.0,1.0,9.0,6.0,10.0,7.0,2.0,2.0,1.0,4.0,1.0,2.0,252.0,308.0,177.0,201.0,108.0,73.0,74.0,47.0,11.0,16.0,30.0,31.0,12.0,9.0,0,0,,,7.0,0.0,D,17.0,24.0,,,,
j7p0X2Sq,29.12.2022 18:00,Zamalek,El Ismaily,3,1,57%,43%,14.0,17.0,3.0,2.0,8.0,11.0,2.0,9.0,3.0,2.0,1.0,0.0,0.0,3.0,530.0,376.0,451.0,297.0,118.0,107.0,43.0,71.0,20.0,10.0,14.0,14.0,9.0,20.0,0,0,,,3.0,4.0,H,15.0,19.0,,,,
vVHWlVcH,29.12.2022 16:00,Al Masry,Aswan SC,1,2,51%,49%,15.0,11.0,6.0,4.0,5.0,3.0,13.0,7.0,0.0,0.0,2.0,5.0,3.0,1.0,403.0,391.0,306.0,285.0,84.0,85.0,54.0,43.0,10.0,10.0,28.0,16.0,14.0,11.0,0,0,,,4.0,4.0,A,20.0,15.0,,,,
d6SRkBrB,28.12.2022 18:00,Ceramica Cleopatra,Al Ahly,1,1,27%,73%,6.0,24.0,2.0,10.0,4.0,9.0,1.0,15.0,1.0,4.0,9.0,1.0,3.0,1.0,239.0,612.0,137.0,516.0,85.0,141.0,23.0,93.0,11.0,12.0,16.0,19.0,16.0,7.0,0,0,,,0.0,5.0,D,22.0,13.0,,,,
ltPJiXDb,28.12.2022 16:00,El Gaish,Haras El Hodood,2,2,68%,32%,11.0,8.0,3.0,3.0,5.0,2.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,0.0,573.0,269.0,489.0,177.0,124.0,95.0,75.0,55.0,12.0,16.0,28.0,22.0,12.0,9.0,0,0,,,3.0,3.0,D,18.0,18.0,,,,
IFTNjiT4,28.12.2022 16:00,Pharco,Future FC,2,3,61%,39%,14.0,8.0,4.0,3.0,5.0,5.0,4.0,1.0,0.0,4.0,0.0,2.0,2.0,3.0,506.0,331.0,426.0,244.0,130.0,86.0,50.0,45.0,18.0,12.0,12.0,13.0,16.0,20.0,0,0,,,5.0,0.0,A,17.0,18.0,,,,
AkQFhDbh,28.12.2022 13:45,Enppi,El Daklyeh,0,0,54%,46%,5.0,6.0,0.0,1.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,4.0,2.0,437.0,360.0,343.0,262.0,117.0,102.0,47.0,44.0,10.0,18.0,29.0,34.0,16.0,10.0,0,0,,,3.0,1.0,D,19.0,15.0,,,,
SQzBggqn,27.12.2022 16:00,Pyramids,Al Ittihad,3,0,59%,41%,17.0,6.0,4.0,1.0,10.0,4.0,8.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,558.0,380.0,485.0,319.0,103.0,113.0,73.0,65.0,9.0,9.0,20.0,26.0,10.0,10.0,0,0,,,3.0,1.0,H,16.0,23.0,,,,
GjX6fZTu,25.12.2022 18:00,Al Ahly,Smouha,0,0,65%,35%,6.0,5.0,1.0,3.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,541.0,288.0,405.0,153.0,112.0,93.0,65.0,37.0,16.0,15.0,36.0,29.0,14.0,15.0,0,0,,,1.0,0.0,D,13.0,11.0,,,,
vVe1ZkbU,25.12.2022 16:00,Arab Contractors,Zamalek,0,0,29%,71%,12.0,13.0,4.0,5.0,5.0,7.0,4.0,6.0,6.0,0.0,5.0,4.0,2.0,0.0,222.0,542.0,134.0,442.0,104.0,134.0,50.0,61.0,9.0,21.0,26.0,29.0,16.0,9.0,0,0,,,3.0,1.0,D,25.0,15.0,,,,
0vcczWrO,25.12.2022 13:45,El Ismaily,Al Masry,0,1,61%,39%,11.0,8.0,0.0,2.0,6.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,467.0,319.0,360.0,217.0,119.0,108.0,68.0,30.0,17.0,9.0,24.0,26.0,9.0,22.0,0,1,,,5.0,2.0,A,27.0,14.0,,,,
r32hyCTH,24.12.2022 18:00,Future FC,El Gaish,0,0,66%,34%,4.0,16.0,0.0,7.0,3.0,8.0,5.0,6.0,1.0,1.0,7.0,0.0,3.0,4.0,599.0,308.0,508.0,223.0,123.0,84.0,53.0,42.0,11.0,7.0,21.0,19.0,10.0,10.0,0,0,,,1.0,1.0,D,12.0,18.0,,,,
Ak4pwYb5,24.12.2022 16:00,Ghazl El Mahallah,Pharco,0,0,55%,45%,9.0,11.0,1.0,2.0,7.0,8.0,6.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,447.0,373.0,356.0,279.0,75.0,95.0,56.0,46.0,3.0,14.0,29.0,33.0,14.0,4.0,0,0,,,1.0,1.0,D,20.0,10.0,,,,
4C3lxhEB,24.12.2022 16:00,Haras El Hodood,National Bank Egypt,2,1,29%,71%,8.0,20.0,2.0,3.0,4.0,12.0,2.0,9.0,2.0,0.0,2.0,0.0,2.0,0.0,231.0,550.0,140.0,460.0,91.0,116.0,36.0,73.0,10.0,7.0,19.0,20.0,7.0,11.0,0,0,,,2.0,5.0,H,21.0,12.0,,,,
dn0tvEqa,24.12.2022 13:45,Aswan SC,Enppi,2,0,49%,51%,17.0,15.0,5.0,3.0,8.0,6.0,6.0,8.0,4.0,1.0,3.0,3.0,3.0,3.0,368.0,383.0,228.0,253.0,112.0,126.0,45.0,61.0,13.0,18.0,22.0,28.0,18.0,16.0,0,0,,,4.0,6.0,H,12.0,13.0,,,,
ENAyufUh,23.12.2022 18:00,El Daklyeh,Pyramids,2,1,30%,70%,7.0,16.0,3.0,5.0,3.0,8.0,4.0,6.0,2.0,1.0,4.0,1.0,3.0,1.0,308.0,731.0,210.0,622.0,95.0,150.0,30.0,96.0,9.0,12.0,16.0,18.0,10.0,7.0,0,0,,,1.0,3.0,H,22.0,21.0,,,,
zXBXuzFn,23.12.2022 16:00,Al Ittihad,Ceramica Cleopatra,1,0,39%,61%,4.0,21.0,3.0,3.0,0.0,9.0,0.0,15.0,1.0,3.0,3.0,2.0,2.0,0.0,356.0,518.0,251.0,424.0,97.0,156.0,23.0,118.0,10.0,9.0,13.0,17.0,10.0,7.0,0,0,,,1.0,9.0,H,26.0,21.0,,,,
tdcUtGat,21.12.2022 16:00,Al Masry,Arab Contractors,2,2,65%,35%,15.0,6.0,6.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,528.0,291.0,437.0,184.0,92.0,75.0,61.0,33.0,18.0,12.0,22.0,23.0,13.0,20.0,0,0,,,5.0,1.0,D,16.0,25.0,,,,
vmB2odiP,20.12.2022 18:00,Zamalek,Haras El Hodood,4,0,56%,44%,19.0,7.0,7.0,1.0,7.0,4.0,3.0,3.0,0.0,2.0,1.0,3.0,,,565.0,443.0,501.0,371.0,101.0,89.0,52.0,53.0,13.0,8.0,23.0,8.0,8.0,11.0,0,0,,,5.0,2.0,H,18.0,15.0,,,,
OvTFNhaI,20.12.2022 16:00,El Gaish,National Bank Egypt,1,0,46%,54%,5.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,399.0,472.0,248.0,344.0,116.0,136.0,38.0,61.0,19.0,11.0,36.0,28.0,9.0,19.0,0,0,,,1.0,0.0,H,16.0,14.0,,,,
xrXJMCEO,20.12.2022 16:00,Pharco,Al Ahly,1,2,39%,61%,6.0,18.0,4.0,6.0,2.0,8.0,2.0,13.0,2.0,1.0,4.0,3.0,3.0,2.0,340.0,519.0,253.0,428.0,91.0,130.0,27.0,98.0,10.0,9.0,15.0,23.0,11.0,9.0,0,0,,,0.0,4.0,A,12.0,23.0,,,,
UHTBOYqC,20.12.2022 13:45,Enppi,El Ismaily,1,2,61%,39%,14.0,8.0,3.0,2.0,8.0,6.0,8.0,1.0,3.0,2.0,0.0,2.0,2.0,4.0,439.0,286.0,350.0,182.0,110.0,80.0,73.0,36.0,19.0,20.0,19.0,19.0,16.0,19.0,2,1,,,3.0,0.0,A,12.0,22.0,,,,
jRU7PEU5,19.12.2022 18:00,Pyramids,Aswan SC,2,1,65%,35%,18.0,9.0,5.0,3.0,10.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,552.0,301.0,468.0,208.0,109.0,68.0,67.0,31.0,9.0,12.0,28.0,27.0,11.0,10.0,0,0,,,3.0,2.0,H,21.0,22.0,,,,
Ykz3QfFa,19.12.2022 16:00,Future FC,Ghazl El Mahallah,1,0,44%,56%,7.0,4.0,4.0,2.0,2.0,1.0,4.0,6.0,3.0,0.0,2.0,3.0,0.0,2.0,419.0,528.0,336.0,418.0,95.0,102.0,43.0,49.0,12.0,19.0,27.0,26.0,16.0,12.0,0,0,,,1.0,1.0,H,11.0,19.0,,,,
fayaRz0g,19.12.2022 16:00,Smouha,Al Ittihad,0,2,35%,65%,14.0,15.0,4.0,3.0,8.0,8.0,5.0,7.0,3.0,3.0,1.0,4.0,0.0,1.0,256.0,482.0,138.0,361.0,107.0,104.0,60.0,49.0,15.0,9.0,36.0,21.0,7.0,12.0,0,0,,,2.0,4.0,A,20.0,20.0,,,,
0xxeSGpm,19.12.2022 13:45,Ceramica Cleopatra,El Daklyeh,0,0,54%,46%,13.0,9.0,6.0,1.0,5.0,7.0,4.0,1.0,3.0,2.0,1.0,6.0,2.0,2.0,477.0,398.0,383.0,297.0,124.0,104.0,83.0,34.0,20.0,16.0,29.0,17.0,14.0,17.0,0,0,,,2.0,1.0,D,17.0,19.0,,,,
l2YjTdVt,16.12.2022 18:00,Al Ahly,Future FC,1,1,66%,34%,15.0,4.0,6.0,2.0,7.0,0.0,3.0,2.0,3.0,0.0,1.0,5.0,1.0,1.0,634.0,327.0,528.0,229.0,151.0,87.0,81.0,28.0,8.0,12.0,28.0,21.0,9.0,9.0,0,1,,,2.0,2.0,D,18.0,13.0,,,,
rLeOXxNP,16.12.2022 16:00,National Bank Egypt,Zamalek,0,1,41%,59%,10.0,13.0,6.0,5.0,2.0,6.0,4.0,6.0,5.0,0.0,4.0,6.0,4.0,3.0,333.0,483.0,231.0,388.0,111.0,151.0,60.0,74.0,8.0,25.0,27.0,27.0,19.0,7.0,0,0,,,2.0,2.0,A,13.0,7.0,,,,
GE3xAZUI,16.12.2022 13:45,El Ismaily,Pyramids,1,2,40%,60%,6.0,8.0,2.0,4.0,3.0,4.0,1.0,5.0,3.0,3.0,2.0,1.0,3.0,2.0,366.0,548.0,272.0,464.0,123.0,120.0,55.0,51.0,26.0,12.0,26.0,22.0,10.0,24.0,0,0,,,1.0,0.0,A,22.0,28.0,,,,
4UdKYI7J,16.12.2022 13:45,Haras El Hodood,Al Masry,0,0,33%,67%,14.0,7.0,5.0,2.0,4.0,3.0,1.0,5.0,0.0,0.0,2.0,5.0,3.0,1.0,282.0,547.0,186.0,441.0,101.0,121.0,48.0,74.0,12.0,14.0,26.0,25.0,15.0,12.0,0,0,,,5.0,2.0,D,13.0,18.0,,,,
xO4YAFFC,15.12.2022 18:00,Arab Contractors,Enppi,3,2,46%,54%,12.0,12.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,337.0,393.0,218.0,277.0,113.0,117.0,57.0,47.0,19.0,19.0,20.0,28.0,15.0,18.0,0,0,,,1.0,2.0,H,16.0,10.0,,,,
faFTBe06,15.12.2022 16:00,Al Ittihad,Pharco,1,0,53%,47%,21.0,15.0,4.0,6.0,11.0,4.0,7.0,7.0,1.0,2.0,6.0,3.0,2.0,2.0,385.0,347.0,,,108.0,98.0,57.0,64.0,10.0,10.0,23.0,23.0,10.0,13.0,0,0,,,6.0,5.0,H,17.0,11.0,,,,
tdBPCyo0,15.12.2022 16:00,El Daklyeh,Smouha,0,0,54%,46%,9.0,11.0,3.0,2.0,4.0,6.0,4.0,8.0,1.0,1.0,2.0,3.0,2.0,2.0,410.0,340.0,303.0,235.0,108.0,122.0,39.0,67.0,16.0,13.0,25.0,23.0,16.0,15.0,0,0,,,2.0,3.0,D,18.0,11.0,,,,
nZBLDHVg,15.12.2022 13:45,Aswan SC,Ceramica Cleopatra,2,3,59%,41%,14.0,12.0,4.0,7.0,8.0,4.0,8.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,459.0,322.0,354.0,237.0,123.0,108.0,63.0,51.0,14.0,11.0,22.0,25.0,14.0,13.0,0,0,,,2.0,1.0,A,25.0,11.0,,,,
8rDHEcGm,14.12.2022 13:45,Ghazl El Mahallah,El Gaish,3,2,59%,41%,15.0,12.0,6.0,4.0,5.0,4.0,6.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,481.0,336.0,399.0,262.0,116.0,108.0,72.0,43.0,11.0,10.0,31.0,13.0,11.0,12.0,0,1,,,4.0,4.0,H,20.0,26.0,,,,
hh0umZbm,12.12.2022 18:00,Al Ahly,Al Ittihad,3,0,62%,38%,15.0,16.0,5.0,4.0,6.0,9.0,4.0,8.0,1.0,0.0,4.0,3.0,3.0,1.0,565.0,332.0,478.0,255.0,109.0,87.0,66.0,45.0,7.0,7.0,22.0,18.0,11.0,8.0,0,0,,,4.0,3.0,H,28.0,23.0,,,,
UeKBXga0,12.12.2022 16:00,El Ismaily,Future FC,0,0,45%,55%,13.0,6.0,2.0,1.0,7.0,3.0,6.0,9.0,3.0,2.0,1.0,2.0,0.0,3.0,299.0,367.0,207.0,271.0,104.0,105.0,48.0,55.0,12.0,17.0,21.0,21.0,15.0,11.0,0,0,,,4.0,2.0,D,24.0,19.0,,,,
E11ylFqs,12.12.2022 13:45,Ceramica Cleopatra,Haras El Hodood,2,1,54%,46%,18.0,8.0,5.0,6.0,7.0,1.0,7.0,2.0,4.0,3.0,5.0,3.0,4.0,2.0,508.0,420.0,415.0,334.0,120.0,114.0,65.0,56.0,8.0,14.0,20.0,21.0,12.0,7.0,0,0,,,6.0,1.0,H,27.0,21.0,,,,
8nJFWDE6,11.12.2022 18:00,Zamalek,Pyramids,1,0,40%,60%,5.0,18.0,2.0,5.0,3.0,6.0,3.0,7.0,0.0,4.0,5.0,1.0,2.0,1.0,394.0,571.0,301.0,480.0,98.0,118.0,34.0,73.0,10.0,9.0,15.0,18.0,10.0,6.0,0,0,,,0.0,7.0,H,15.0,10.0,,,,
